X,Y,fid,Postcode,OBJECTID,SCHOOL_NAM,SHORT,ID
322354,673522,2327,EH126DS,60,Roseburn Primary School,Roseburn,2327
322249,673599,2328,EH126DT,60,Roseburn Primary School,Roseburn,2328
322433,673638,2329,EH126DW,60,Roseburn Primary School,Roseburn,2329
322557,673298,2330,EH126DY,60,Roseburn Primary School,Roseburn,2330
322450,673299,2331,EH126DZ,60,Roseburn Primary School,Roseburn,2331
322467,673414,2332,EH126EA,60,Roseburn Primary School,Roseburn,2332
322351,673434,2333,EH126EB,60,Roseburn Primary School,Roseburn,2333
322416,673480,2334,EH126ED,60,Roseburn Primary School,Roseburn,2334
322493,673501,2335,EH126EE,60,Roseburn Primary School,Roseburn,2335
322517,673418,2336,EH126EF,60,Roseburn Primary School,Roseburn,2336
322598,673367,2337,EH126EG,60,Roseburn Primary School,Roseburn,2337
322382,673262,2338,EH126EJ,60,Roseburn Primary School,Roseburn,2338
322345,673241,2339,EH126EL,60,Roseburn Primary School,Roseburn,2339
322356,673292,2340,EH126EN,60,Roseburn Primary School,Roseburn,2340
322133,673489,2341,EH126EP,60,Roseburn Primary School,Roseburn,2341
322594,673318,2342,EH126EQ,60,Roseburn Primary School,Roseburn,2342
322170,673537,2343,EH126ER,60,Roseburn Primary School,Roseburn,2343
322067,673473,2344,EH126ES,60,Roseburn Primary School,Roseburn,2344
322069,673667,2345,EH126ET,60,Roseburn Primary School,Roseburn,2345
321994,673662,2346,EH126EU,60,Roseburn Primary School,Roseburn,2346
322287,673285,2347,EH126EW,60,Roseburn Primary School,Roseburn,2347
321725,673460,2348,EH126EX,60,Roseburn Primary School,Roseburn,2348
322100,673725,2349,EH126EY,60,Roseburn Primary School,Roseburn,2349
322209,673729,2350,EH126EZ,60,Roseburn Primary School,Roseburn,2350
322322,673360,2351,EH126FB,60,Roseburn Primary School,Roseburn,2351
322320,673746,2352,EH126HA,60,Roseburn Primary School,Roseburn,2352
322337,673806,2353,EH126HB,60,Roseburn Primary School,Roseburn,2353
322402,673756,2354,EH126HD,60,Roseburn Primary School,Roseburn,2354
322564,673840,2355,EH126HE,60,Roseburn Primary School,Roseburn,2355
322721,673859,2356,EH126HF,60,Roseburn Primary School,Roseburn,2356
322754,673817,2357,EH126HG,60,Roseburn Primary School,Roseburn,2357
322087,673507,2358,EH126HJ,60,Roseburn Primary School,Roseburn,2358
322484,673271,2359,EH126HL,60,Roseburn Primary School,Roseburn,2359
322509,673221,2360,EH126HN,60,Roseburn Primary School,Roseburn,2360
322289,673214,2361,EH126HP,60,Roseburn Primary School,Roseburn,2361
322835,673834,2362,EH126HQ,60,Roseburn Primary School,Roseburn,2362
322036,673263,2363,EH126HR,60,Roseburn Primary School,Roseburn,2363
322133,673212,2364,EH126HS,60,Roseburn Primary School,Roseburn,2364
322020,673224,2365,EH126HT,60,Roseburn Primary School,Roseburn,2365
322228,673294,2366,EH126HU,60,Roseburn Primary School,Roseburn,2366
322153,673301,2367,EH126HY,60,Roseburn Primary School,Roseburn,2367
322167,673363,2368,EH126HZ,60,Roseburn Primary School,Roseburn,2368
321952,673276,2369,EH126JA,60,Roseburn Primary School,Roseburn,2369
321741,673255,2370,EH126JB,60,Roseburn Primary School,Roseburn,2370
321652,673231,2371,EH126JD,60,Roseburn Primary School,Roseburn,2371
321771,673176,2372,EH126JE,60,Roseburn Primary School,Roseburn,2372
321686,673150,2373,EH126JF,60,Roseburn Primary School,Roseburn,2373
321712,673108,2374,EH126JG,60,Roseburn Primary School,Roseburn,2374
321856,673205,2375,EH126JH,60,Roseburn Primary School,Roseburn,2375
321874,673268,2376,EH126JJ,60,Roseburn Primary School,Roseburn,2376
321829,673167,2377,EH126JL,60,Roseburn Primary School,Roseburn,2377
321746,673347,2378,EH126JN,60,Roseburn Primary School,Roseburn,2378
321867,673141,2379,EH126JQ,60,Roseburn Primary School,Roseburn,2379
322106,673266,2424,EH126PG,60,Roseburn Primary School,Roseburn,2424
321313,672976,2427,EH126TX,60,Roseburn Primary School,Roseburn,2427
321505,673198,2428,EH126TZ,60,Roseburn Primary School,Roseburn,2428
321620,673131,2453,EH126XN,60,Roseburn Primary School,Roseburn,2453
323145,673902,8254,EH4 3EA,60,Roseburn Primary School,Roseburn,8209
322973,673793,8292,EH4 3JD,60,Roseburn Primary School,Roseburn,8247
323018,673862,8293,EH4 3JE,60,Roseburn Primary School,Roseburn,8248
323107,672938,12646,EH915BF,60,Roseburn Primary School,Roseburn,12601
325610,673543,1,EH1 1AD,61,Royal Mile Primary School,Royal Mile,1
325822,673528,2,EH1 1AE,61,Royal Mile Primary School,Royal Mile,2
325817,673860,3,EH1 1BB,61,Royal Mile Primary School,Royal Mile,3
325792,673854,4,EH1 1BE,61,Royal Mile Primary School,Royal Mile,4
325678,673710,5,EH1 1BL,61,Royal Mile Primary School,Royal Mile,5
325777,673723,6,EH1 1BN,61,Royal Mile Primary School,Royal Mile,6
325769,673718,7,EH1 1BP,61,Royal Mile Primary School,Royal Mile,7
325708,673929,8,EH1 1BQ,61,Royal Mile Primary School,Royal Mile,8
325840,673715,9,EH1 1BS,61,Royal Mile Primary School,Royal Mile,9
325880,673700,10,EH1 1BU,61,Royal Mile Primary School,Royal Mile,10
325856,673732,11,EH1 1BX,61,Royal Mile Primary School,Royal Mile,11
325965,673587,12,EH1 1DD,61,Royal Mile Primary School,Royal Mile,12
325770,673718,13,EH1 1DE,61,Royal Mile Primary School,Royal Mile,13
325776,673771,14,EH1 1DF,61,Royal Mile Primary School,Royal Mile,14
326071,673759,15,EH1 1DH,61,Royal Mile Primary School,Royal Mile,15
326118,673734,16,EH1 1DR,61,Royal Mile Primary School,Royal Mile,16
326151,673740,17,EH1 1DT,61,Royal Mile Primary School,Royal Mile,17
325856,673733,18,EH1 1DY,61,Royal Mile Primary School,Royal Mile,18
325654,673403,19,EH1 1EE,61,Royal Mile Primary School,Royal Mile,19
325625,673466,20,EH1 1EG,61,Royal Mile Primary School,Royal Mile,20
325685,673415,21,EH1 1EJ,61,Royal Mile Primary School,Royal Mile,21
325704,673361,22,EH1 1EL,61,Royal Mile Primary School,Royal Mile,22
325673,673359,23,EH1 1EN,61,Royal Mile Primary School,Royal Mile,23
325677,673338,24,EH1 1ES,61,Royal Mile Primary School,Royal Mile,24
325767,673250,25,EH1 1EY,61,Royal Mile Primary School,Royal Mile,25
325787,673178,26,EH1 1EZ,61,Royal Mile Primary School,Royal Mile,26
325819,673203,27,EH1 1HB,61,Royal Mile Primary School,Royal Mile,27
325833,673253,28,EH1 1HD,61,Royal Mile Primary School,Royal Mile,28
325845,673245,29,EH1 1HE,61,Royal Mile Primary School,Royal Mile,29
325943,673463,30,EH1 1HJ,61,Royal Mile Primary School,Royal Mile,30
325963,673511,31,EH1 1HN,61,Royal Mile Primary School,Royal Mile,31
325961,673429,32,EH1 1HR,61,Royal Mile Primary School,Royal Mile,32
325899,673411,33,EH1 1HT,61,Royal Mile Primary School,Royal Mile,33
325727,673348,34,EH1 1HU,61,Royal Mile Primary School,Royal Mile,34
325796,673321,35,EH1 1JF,61,Royal Mile Primary School,Royal Mile,35
325892,673441,36,EH1 1JG,61,Royal Mile Primary School,Royal Mile,36
325882,673466,37,EH1 1JH,61,Royal Mile Primary School,Royal Mile,37
325899,673495,38,EH1 1JJ,61,Royal Mile Primary School,Royal Mile,38
325750,673473,39,EH1 1JN,61,Royal Mile Primary School,Royal Mile,39
325950,673478,40,EH1 1JQ,61,Royal Mile Primary School,Royal Mile,40
325625,673414,41,EH1 1JR,61,Royal Mile Primary School,Royal Mile,41
325826,673459,42,EH1 1JS,61,Royal Mile Primary School,Royal Mile,42
325820,673456,43,EH1 1JT,61,Royal Mile Primary School,Royal Mile,43
325543,673411,44,EH1 1JU,61,Royal Mile Primary School,Royal Mile,44
325682,673437,45,EH1 1JW,61,Royal Mile Primary School,Royal Mile,45
325562,673432,46,EH1 1JX,61,Royal Mile Primary School,Royal Mile,46
325542,673385,47,EH1 1JY,61,Royal Mile Primary School,Royal Mile,47
325845,673402,48,EH1 1JZ,61,Royal Mile Primary School,Royal Mile,48
325734,673405,49,EH1 1LA,61,Royal Mile Primary School,Royal Mile,49
325980,673553,50,EH1 1LG,61,Royal Mile Primary School,Royal Mile,50
325989,673510,51,EH1 1LL,61,Royal Mile Primary School,Royal Mile,51
326022,673379,52,EH1 1LS,61,Royal Mile Primary School,Royal Mile,52
326076,673418,53,EH1 1LT,61,Royal Mile Primary School,Royal Mile,53
326114,673429,54,EH1 1LU,61,Royal Mile Primary School,Royal Mile,54
325713,673655,55,EH1 1LW,61,Royal Mile Primary School,Royal Mile,55
326044,673495,56,EH1 1LY,61,Royal Mile Primary School,Royal Mile,56
326130,673515,57,EH1 1LZ,61,Royal Mile Primary School,Royal Mile,57
326139,673518,58,EH1 1NA,61,Royal Mile Primary School,Royal Mile,58
326057,673593,59,EH1 1NB,61,Royal Mile Primary School,Royal Mile,59
325701,673645,60,EH1 1ND,61,Royal Mile Primary School,Royal Mile,60
326042,673551,61,EH1 1NE,61,Royal Mile Primary School,Royal Mile,61
326090,673592,62,EH1 1NL,61,Royal Mile Primary School,Royal Mile,62
326053,673453,63,EH1 1NP,61,Royal Mile Primary School,Royal Mile,63
326008,673456,64,EH1 1NS,61,Royal Mile Primary School,Royal Mile,64
325679,673624,65,EH1 1NW,61,Royal Mile Primary School,Royal Mile,65
325803,673689,66,EH1 1NY,61,Royal Mile Primary School,Royal Mile,66
325840,673688,67,EH1 1PB,61,Royal Mile Primary School,Royal Mile,67
325905,673667,68,EH1 1PD,61,Royal Mile Primary School,Royal Mile,68
325852,673656,69,EH1 1PE,61,Royal Mile Primary School,Royal Mile,69
325714,673671,70,EH1 1PG,61,Royal Mile Primary School,Royal Mile,70
325740,673679,71,EH1 1PL,61,Royal Mile Primary School,Royal Mile,71
325731,673630,72,EH1 1PN,61,Royal Mile Primary School,Royal Mile,72
325698,673625,73,EH1 1PQ,61,Royal Mile Primary School,Royal Mile,73
325707,673634,74,EH1 1PS,61,Royal Mile Primary School,Royal Mile,74
325669,673620,75,EH1 1PT,61,Royal Mile Primary School,Royal Mile,75
325687,673622,76,EH1 1PW,61,Royal Mile Primary School,Royal Mile,76
325851,673676,77,EH1 1PX,61,Royal Mile Primary School,Royal Mile,77
325864,673664,78,EH1 1PZ,61,Royal Mile Primary School,Royal Mile,78
325872,673662,79,EH1 1QA,61,Royal Mile Primary School,Royal Mile,79
325747,673766,80,EH1 1QB,61,Royal Mile Primary School,Royal Mile,80
325898,673736,81,EH1 1QG,61,Royal Mile Primary School,Royal Mile,81
325893,673714,82,EH1 1QL,61,Royal Mile Primary School,Royal Mile,82
325907,673686,83,EH1 1QN,61,Royal Mile Primary School,Royal Mile,83
325865,673611,84,EH1 1QQ,61,Royal Mile Primary School,Royal Mile,84
325923,673533,85,EH1 1QR,61,Royal Mile Primary School,Royal Mile,85
325881,673603,86,EH1 1QT,61,Royal Mile Primary School,Royal Mile,86
325851,673609,87,EH1 1QU,61,Royal Mile Primary School,Royal Mile,87
325903,673591,88,EH1 1QW,61,Royal Mile Primary School,Royal Mile,88
325821,673605,89,EH1 1QX,61,Royal Mile Primary School,Royal Mile,89
325884,673554,90,EH1 1QY,61,Royal Mile Primary School,Royal Mile,90
325802,673551,91,EH1 1RB,61,Royal Mile Primary School,Royal Mile,91
325828,673572,92,EH1 1RD,61,Royal Mile Primary School,Royal Mile,92
325728,673590,93,EH1 1RE,61,Royal Mile Primary School,Royal Mile,93
325793,673581,94,EH1 1RF,61,Royal Mile Primary School,Royal Mile,94
325639,673556,95,EH1 1RN,61,Royal Mile Primary School,Royal Mile,95
325845,673490,96,EH1 1RP,61,Royal Mile Primary School,Royal Mile,96
325765,673518,97,EH1 1RQ,61,Royal Mile Primary School,Royal Mile,97
325886,673534,98,EH1 1RR,61,Royal Mile Primary School,Royal Mile,98
325858,673564,99,EH1 1RT,61,Royal Mile Primary School,Royal Mile,99
325788,673601,100,EH1 1RW,61,Royal Mile Primary School,Royal Mile,100
325947,673725,102,EH1 1SB,61,Royal Mile Primary School,Royal Mile,102
325950,673721,103,EH1 1SD,61,Royal Mile Primary School,Royal Mile,103
326010,673693,104,EH1 1SG,61,Royal Mile Primary School,Royal Mile,104
325972,673707,105,EH1 1SJ,61,Royal Mile Primary School,Royal Mile,105
326030,673703,106,EH1 1SP,61,Royal Mile Primary School,Royal Mile,106
326111,673717,107,EH1 1SR,61,Royal Mile Primary School,Royal Mile,107
326046,673709,108,EH1 1SS,61,Royal Mile Primary School,Royal Mile,108
326184,673670,109,EH1 1SU,61,Royal Mile Primary School,Royal Mile,109
326015,673697,110,EH1 1SW,61,Royal Mile Primary School,Royal Mile,110
326215,673586,111,EH1 1SX,61,Royal Mile Primary School,Royal Mile,111
326201,673624,112,EH1 1SY,61,Royal Mile Primary School,Royal Mile,112
326146,673664,113,EH1 1TA,61,Royal Mile Primary School,Royal Mile,113
326067,673668,114,EH1 1TB,61,Royal Mile Primary School,Royal Mile,114
326134,673678,115,EH1 1TD,61,Royal Mile Primary School,Royal Mile,115
326134,673656,116,EH1 1TE,61,Royal Mile Primary School,Royal Mile,116
326109,673651,117,EH1 1TF,61,Royal Mile Primary School,Royal Mile,117
326098,673662,118,EH1 1TG,61,Royal Mile Primary School,Royal Mile,118
326010,673649,119,EH1 1TH,61,Royal Mile Primary School,Royal Mile,119
326089,673641,120,EH1 1TQ,61,Royal Mile Primary School,Royal Mile,120
325877,673752,121,EH1 1TR,61,Royal Mile Primary School,Royal Mile,121
325684,673426,122,EH1 1YH,61,Royal Mile Primary School,Royal Mile,122
325763,673672,123,EH1 1YJ,61,Royal Mile Primary School,Royal Mile,123
326028,673389,124,EH1 1YS,61,Royal Mile Primary School,Royal Mile,124
325597,673676,125,EH1 1YZ,61,Royal Mile Primary School,Royal Mile,125
325589,673484,152,EH1 2EX,61,Royal Mile Primary School,Royal Mile,152
325527,673438,153,EH1 2HB,61,Royal Mile Primary School,Royal Mile,153
325538,673471,155,EH1 2HE,61,Royal Mile Primary School,Royal Mile,155
325576,673508,156,EH1 2HG,61,Royal Mile Primary School,Royal Mile,156
325513,673442,157,EH1 2HH,61,Royal Mile Primary School,Royal Mile,157
325538,673527,169,EH1 2JN,61,Royal Mile Primary School,Royal Mile,169
325485,673445,170,EH1 2JP,61,Royal Mile Primary School,Royal Mile,170
325518,673487,174,EH1 2JW,61,Royal Mile Primary School,Royal Mile,174
325591,673627,181,EH1 2LN,61,Royal Mile Primary School,Royal Mile,181
325535,673618,182,EH1 2LP,61,Royal Mile Primary School,Royal Mile,182
325516,673617,184,EH1 2LS,61,Royal Mile Primary School,Royal Mile,184
325479,673614,185,EH1 2LU,61,Royal Mile Primary School,Royal Mile,185
325443,673610,186,EH1 2LX,61,Royal Mile Primary School,Royal Mile,186
325376,673571,187,EH1 2NA,61,Royal Mile Primary School,Royal Mile,187
325430,673529,188,EH1 2ND,61,Royal Mile Primary School,Royal Mile,188
325572,673583,194,EH1 2NT,61,Royal Mile Primary School,Royal Mile,194
325589,673594,195,EH1 2NX,61,Royal Mile Primary School,Royal Mile,195
325572,673629,196,EH1 2NY,61,Royal Mile Primary School,Royal Mile,196
325566,673586,197,EH1 2PA,61,Royal Mile Primary School,Royal Mile,197
325530,673574,198,EH1 2PB,61,Royal Mile Primary School,Royal Mile,198
325519,673566,199,EH1 2PE,61,Royal Mile Primary School,Royal Mile,199
325507,673551,200,EH1 2PF,61,Royal Mile Primary School,Royal Mile,200
325560,673538,201,EH1 2PG,61,Royal Mile Primary School,Royal Mile,201
325547,673541,202,EH1 2PH,61,Royal Mile Primary School,Royal Mile,202
325557,673548,203,EH1 2PQ,61,Royal Mile Primary School,Royal Mile,203
325583,673538,204,EH1 2PS,61,Royal Mile Primary School,Royal Mile,204
325575,673374,206,EH1 2QA,61,Royal Mile Primary School,Royal Mile,206
325622,673378,207,EH1 2QB,61,Royal Mile Primary School,Royal Mile,207
325644,673381,208,EH1 2QD,61,Royal Mile Primary School,Royal Mile,208
325663,673318,209,EH1 2QE,61,Royal Mile Primary School,Royal Mile,209
325674,673335,210,EH1 2QG,61,Royal Mile Primary School,Royal Mile,210
325697,673221,211,EH1 2QH,61,Royal Mile Primary School,Royal Mile,211
325668,673208,212,EH1 2QL,61,Royal Mile Primary School,Royal Mile,212
325725,673165,213,EH1 2QN,61,Royal Mile Primary School,Royal Mile,213
325684,673155,214,EH1 2QP,61,Royal Mile Primary School,Royal Mile,214
325692,673265,215,EH1 2QQ,61,Royal Mile Primary School,Royal Mile,215
325753,673155,216,EH1 2QZ,61,Royal Mile Primary School,Royal Mile,216
325760,673154,217,EH1 2RA,61,Royal Mile Primary School,Royal Mile,217
325804,673944,6424,EH2 2EH,61,Royal Mile Primary School,Royal Mile,6424
325582,673894,6425,EH2 2EJ,61,Royal Mile Primary School,Royal Mile,6425
325432,673745,6426,EH2 2EL,61,Royal Mile Primary School,Royal Mile,6426
325816,673961,6429,EH2 2EQ,61,Royal Mile Primary School,Royal Mile,6429
325749,673923,6453,EH2 2QP,61,Royal Mile Primary School,Royal Mile,6453
326196,673837,11588,EH7 9SA,61,Royal Mile Primary School,Royal Mile,11543
326189,673697,11820,EH8 8AA,61,Royal Mile Primary School,Royal Mile,11775
326226,673699,11821,EH8 8AB,61,Royal Mile Primary School,Royal Mile,11776
326251,673647,11822,EH8 8AD,61,Royal Mile Primary School,Royal Mile,11777
326237,673562,11823,EH8 8AE,61,Royal Mile Primary School,Royal Mile,11778
326276,673543,11824,EH8 8AF,61,Royal Mile Primary School,Royal Mile,11779
326508,673606,11825,EH8 8AJ,61,Royal Mile Primary School,Royal Mile,11780
326633,673581,11826,EH8 8AL,61,Royal Mile Primary School,Royal Mile,11781
326595,673547,11827,EH8 8AN,61,Royal Mile Primary School,Royal Mile,11782
326582,673595,11828,EH8 8AP,61,Royal Mile Primary School,Royal Mile,11783
326439,673620,11829,EH8 8AQ,61,Royal Mile Primary School,Royal Mile,11784
326651,673668,11830,EH8 8AS,61,Royal Mile Primary School,Royal Mile,11785
326555,673681,11831,EH8 8AU,61,Royal Mile Primary School,Royal Mile,11786
326584,673539,11832,EH8 8AW,61,Royal Mile Primary School,Royal Mile,11787
326846,673811,11833,EH8 8AZ,61,Royal Mile Primary School,Royal Mile,11788
326616,673755,11834,EH8 8BA,61,Royal Mile Primary School,Royal Mile,11789
326158,673719,11835,EH8 8BD,61,Royal Mile Primary School,Royal Mile,11790
326159,673731,11836,EH8 8BE,61,Royal Mile Primary School,Royal Mile,11791
326167,673824,11837,EH8 8BG,61,Royal Mile Primary School,Royal Mile,11792
326235,673773,11838,EH8 8BH,61,Royal Mile Primary School,Royal Mile,11793
326293,673751,11839,EH8 8BJ,61,Royal Mile Primary School,Royal Mile,11794
326508,673895,11840,EH8 8BL,61,Royal Mile Primary School,Royal Mile,11795
326371,673779,11841,EH8 8BN,61,Royal Mile Primary School,Royal Mile,11796
326535,673838,11842,EH8 8BP,61,Royal Mile Primary School,Royal Mile,11797
326229,673735,11843,EH8 8BQ,61,Royal Mile Primary School,Royal Mile,11798
326551,673878,11844,EH8 8BR,61,Royal Mile Primary School,Royal Mile,11799
326639,673881,11845,EH8 8BS,61,Royal Mile Primary School,Royal Mile,11800
326597,673869,11846,EH8 8BT,61,Royal Mile Primary School,Royal Mile,11801
326682,673927,11847,EH8 8BU,61,Royal Mile Primary School,Royal Mile,11802
326491,673820,11848,EH8 8BW,61,Royal Mile Primary School,Royal Mile,11803
326721,673922,11849,EH8 8BX,61,Royal Mile Primary School,Royal Mile,11804
326729,673943,11850,EH8 8BY,61,Royal Mile Primary School,Royal Mile,11805
326616,673849,11851,EH8 8BZ,61,Royal Mile Primary School,Royal Mile,11806
326478,673787,11852,EH8 8DD,61,Royal Mile Primary School,Royal Mile,11807
326395,673754,11853,EH8 8DF,61,Royal Mile Primary School,Royal Mile,11808
326319,673692,11854,EH8 8DG,61,Royal Mile Primary School,Royal Mile,11809
326330,673919,11855,EH8 8DL,61,Royal Mile Primary School,Royal Mile,11810
326483,673933,11856,EH8 8DP,61,Royal Mile Primary School,Royal Mile,11811
326273,673716,11857,EH8 8DQ,61,Royal Mile Primary School,Royal Mile,11812
326569,673963,11858,EH8 8DR,61,Royal Mile Primary School,Royal Mile,11813
326534,673784,11859,EH8 8DT,61,Royal Mile Primary School,Royal Mile,11814
326815,673918,11860,EH8 8DU,61,Royal Mile Primary School,Royal Mile,11815
326748,674016,11862,EH8 8DY,61,Royal Mile Primary School,Royal Mile,11817
326741,674041,11863,EH8 8DZ,61,Royal Mile Primary School,Royal Mile,11818
326813,674110,11864,EH8 8EA,61,Royal Mile Primary School,Royal Mile,11819
326368,673886,11873,EH8 8EQ,61,Royal Mile Primary School,Royal Mile,11828
326415,673745,11882,EH8 8FA,61,Royal Mile Primary School,Royal Mile,11837
326448,673730,11883,EH8 8FB,61,Royal Mile Primary School,Royal Mile,11838
326434,673711,11884,EH8 8FD,61,Royal Mile Primary School,Royal Mile,11839
326482,673669,11885,EH8 8FE,61,Royal Mile Primary School,Royal Mile,11840
326479,673648,11886,EH8 8FF,61,Royal Mile Primary School,Royal Mile,11841
326462,673670,11887,EH8 8FG,61,Royal Mile Primary School,Royal Mile,11842
326406,673546,11888,EH8 8FH,61,Royal Mile Primary School,Royal Mile,11843
326365,673939,11889,EH8 8FJ,61,Royal Mile Primary School,Royal Mile,11844
326374,673919,11890,EH8 8FL,61,Royal Mile Primary School,Royal Mile,11845
326292,673669,11891,EH8 8FN,61,Royal Mile Primary School,Royal Mile,11846
326316,673624,11892,EH8 8FP,61,Royal Mile Primary School,Royal Mile,11847
326326,673583,11893,EH8 8FQ,61,Royal Mile Primary School,Royal Mile,11848
326163,673785,11894,EH8 8FR,61,Royal Mile Primary School,Royal Mile,11849
326120,673778,11895,EH8 8FS,61,Royal Mile Primary School,Royal Mile,11850
326304,673805,11896,EH8 8FT,61,Royal Mile Primary School,Royal Mile,11851
326222,673561,11919,EH8 8JF,61,Royal Mile Primary School,Royal Mile,11874
326564,673911,11921,EH8 8JJ,61,Royal Mile Primary School,Royal Mile,11876
326497,673923,11922,EH8 8JL,61,Royal Mile Primary School,Royal Mile,11877
326536,673935,11923,EH8 8JQ,61,Royal Mile Primary School,Royal Mile,11878
326348,673631,11924,EH8 8JR,61,Royal Mile Primary School,Royal Mile,11879
326243,673610,11925,EH8 8JW,61,Royal Mile Primary School,Royal Mile,11880
326486,673716,11926,EH8 8PA,61,Royal Mile Primary School,Royal Mile,11881
326514,673661,11927,EH8 8PB,61,Royal Mile Primary School,Royal Mile,11882
326538,673700,11928,EH8 8PD,61,Royal Mile Primary School,Royal Mile,11883
326512,673731,11929,EH8 8PE,61,Royal Mile Primary School,Royal Mile,11884
326561,673720,11930,EH8 8PJ,61,Royal Mile Primary School,Royal Mile,11885
325990,673295,11931,EH8 9AA,61,Royal Mile Primary School,Royal Mile,11886
326017,673295,11942,EH8 9BE,61,Royal Mile Primary School,Royal Mile,11897
326037,673210,11943,EH8 9BH,61,Royal Mile Primary School,Royal Mile,11898
325990,673176,11944,EH8 9BJ,61,Royal Mile Primary School,Royal Mile,11899
325954,673231,11945,EH8 9BL,61,Royal Mile Primary School,Royal Mile,11900
325999,673106,11946,EH8 9BT,61,Royal Mile Primary School,Royal Mile,11901
326004,673148,11947,EH8 9BU,61,Royal Mile Primary School,Royal Mile,11902
326062,673158,11948,EH8 9BX,61,Royal Mile Primary School,Royal Mile,11903
326095,673132,11950,EH8 9BZ,61,Royal Mile Primary School,Royal Mile,11905
325991,673203,11954,EH8 9DF,61,Royal Mile Primary School,Royal Mile,11909
326056,673277,11955,EH8 9DH,61,Royal Mile Primary School,Royal Mile,11910
326096,673207,11956,EH8 9DL,61,Royal Mile Primary School,Royal Mile,11911
326117,673219,11957,EH8 9DP,61,Royal Mile Primary School,Royal Mile,11912
326134,673237,11958,EH8 9DR,61,Royal Mile Primary School,Royal Mile,11913
326132,673200,11959,EH8 9DS,61,Royal Mile Primary School,Royal Mile,11914
326118,673157,11960,EH8 9DT,61,Royal Mile Primary School,Royal Mile,11915
326097,673268,11961,EH8 9DW,61,Royal Mile Primary School,Royal Mile,11916
326158,673122,11962,EH8 9DX,61,Royal Mile Primary School,Royal Mile,11917
326260,673184,11963,EH8 9DZ,61,Royal Mile Primary School,Royal Mile,11918
326232,673118,11964,EH8 9EB,61,Royal Mile Primary School,Royal Mile,11919
326175,673099,11965,EH8 9EF,61,Royal Mile Primary School,Royal Mile,11920
326195,672957,11966,EH8 9EH,61,Royal Mile Primary School,Royal Mile,11921
326181,673005,11967,EH8 9EJ,61,Royal Mile Primary School,Royal Mile,11922
326220,672993,11968,EH8 9EL,61,Royal Mile Primary School,Royal Mile,11923
326159,672965,11969,EH8 9ER,61,Royal Mile Primary School,Royal Mile,11924
326175,673065,11973,EH8 9EW,61,Royal Mile Primary School,Royal Mile,11928
326008,673258,11977,EH8 9FT,61,Royal Mile Primary School,Royal Mile,11932
326238,672977,11983,EH8 9HH,61,Royal Mile Primary School,Royal Mile,11938
326265,672983,11984,EH8 9HL,61,Royal Mile Primary School,Royal Mile,11939
326223,673029,11985,EH8 9HP,61,Royal Mile Primary School,Royal Mile,11940
326261,673074,11987,EH8 9HR,61,Royal Mile Primary School,Royal Mile,11942
326261,673096,11988,EH8 9HS,61,Royal Mile Primary School,Royal Mile,11943
326373,673144,12085,EH8 9RP,61,Royal Mile Primary School,Royal Mile,12040
326323,673111,12086,EH8 9RQ,61,Royal Mile Primary School,Royal Mile,12041
326324,673113,12087,EH8 9RR,61,Royal Mile Primary School,Royal Mile,12042
326338,673017,12088,EH8 9RT,61,Royal Mile Primary School,Royal Mile,12043
326309,673022,12089,EH8 9RU,61,Royal Mile Primary School,Royal Mile,12044
326282,673473,12090,EH8 9RW,61,Royal Mile Primary School,Royal Mile,12045
326287,672992,12091,EH8 9RX,61,Royal Mile Primary School,Royal Mile,12046
326371,672983,12098,EH8 9SN,61,Royal Mile Primary School,Royal Mile,12053
326218,673217,12101,EH8 9SS,61,Royal Mile Primary School,Royal Mile,12056
326199,673261,12102,EH8 9ST,61,Royal Mile Primary School,Royal Mile,12057
326119,673327,12103,EH8 9SU,61,Royal Mile Primary School,Royal Mile,12058
326196,673320,12105,EH8 9SX,61,Royal Mile Primary School,Royal Mile,12060
326229,673282,12106,EH8 9SY,61,Royal Mile Primary School,Royal Mile,12061
326186,673353,12107,EH8 9TA,61,Royal Mile Primary School,Royal Mile,12062
326353,673248,12108,EH8 9TD,61,Royal Mile Primary School,Royal Mile,12063
326389,673225,12109,EH8 9TE,61,Royal Mile Primary School,Royal Mile,12064
326255,673319,12110,EH8 9TF,61,Royal Mile Primary School,Royal Mile,12065
326272,673223,12111,EH8 9TG,61,Royal Mile Primary School,Royal Mile,12066
326349,673329,12112,EH8 9TH,61,Royal Mile Primary School,Royal Mile,12067
326287,673337,12113,EH8 9TJ,61,Royal Mile Primary School,Royal Mile,12068
326318,673234,12114,EH8 9TL,61,Royal Mile Primary School,Royal Mile,12069
326256,673391,12115,EH8 9TN,61,Royal Mile Primary School,Royal Mile,12070
326269,673289,12116,EH8 9TQ,61,Royal Mile Primary School,Royal Mile,12071
326294,673540,12117,EH8 9TS,61,Royal Mile Primary School,Royal Mile,12072
326118,673376,12118,EH8 9TT,61,Royal Mile Primary School,Royal Mile,12073
326054,673320,12119,EH8 9TU,61,Royal Mile Primary School,Royal Mile,12074
326097,673334,12120,EH8 9TX,61,Royal Mile Primary School,Royal Mile,12075
326163,673372,12121,EH8 9TY,61,Royal Mile Primary School,Royal Mile,12076
326238,673413,12122,EH8 9UA,61,Royal Mile Primary School,Royal Mile,12077
